id,bool_col,tinyint_col,smallint_col,int_col,bigint_col,float_col,double_col,date_string_col,string_col,timestamp_col,year,month
5760,1,0,0,0,0,0.0,0.0,07/31/10,0,2010-07-31 05:00:13.500,2010,7
5761,0,1,1,1,10,1.10000002384,10.1,07/31/10,1,2010-07-31 05:01:13.500,2010,7
5762,1,2,2,2,20,2.20000004768,20.2,07/31/10,2,2010-07-31 05:02:13.510,2010,7
5763,0,3,3,3,30,3.29999995232,30.3,07/31/10,3,2010-07-31 05:03:13.530,2010,7
5764,1,4,4,4,40,4.40000009537,40.4,07/31/10,4,2010-07-31 05:04:13.560,2010,7
5765,0,5,5,5,50,5.5,50.5,07/31/10,5,2010-07-31 05:05:13.600,2010,7
5766,1,6,6,6,60,6.59999990463,60.6,07/31/10,6,2010-07-31 05:06:13.650,2010,7
5767,0,7,7,7,70,7.69999980927,70.7,07/31/10,7,2010-07-31 05:07:13.710,2010,7
5768,1,8,8,8,80,8.80000019073,80.8,07/31/10,8,2010-07-31 05:08:13.780,2010,7
5769,0,9,9,9,90,9.89999961853,90.9,07/31/10,9,2010-07-31 05:09:13.860,2010,7
590,1,0,0,0,0,0.0,0.0,03/01/09,0,2009-03-01 00:00:00.000,2009,3
591,0,1,1,1,10,1.10000002384,10.1,03/01/09,1,2009-03-01 00:01:00.000,2009,3
592,1,2,2,2,20,2.20000004768,20.2,03/01/09,2,2009-03-01 00:02:00.100,2009,3
593,0,3,3,3,30,3.29999995232,30.3,03/01/09,3,2009-03-01 00:03:00.300,2009,3
594,1,4,4,4,40,4.40000009537,40.4,03/01/09,4,2009-03-01 00:04:00.600,2009,3
595,0,5,5,5,50,5.5,50.5,03/01/09,5,2009-03-01 00:05:00.100,2009,3
596,1,6,6,6,60,6.59999990463,60.6,03/01/09,6,2009-03-01 00:06:00.150,2009,3
597,0,7,7,7,70,7.69999980927,70.7,03/01/09,7,2009-03-01 00:07:00.210,2009,3
598,1,8,8,8,80,8.80000019073,80.8,03/01/09,8,2009-03-01 00:08:00.280,2009,3
599,0,9,9,9,90,9.89999961853,90.9,03/01/09,9,2009-03-01 00:09:00.360,2009,3
600,1,0,0,0,0,0.0,0.0,03/02/09,0,2009-03-02 00:10:00.450,2009,3
601,0,1,1,1,10,1.10000002384,10.1,03/02/09,1,2009-03-02 00:11:00.450,2009,3
602,1,2,2,2,20,2.20000004768,20.2,03/02/09,2,2009-03-02 00:12:00.460,2009,3
603,0,3,3,3,30,3.29999995232,30.3,03/02/09,3,2009-03-02 00:13:00.480,2009,3
604,1,4,4,4,40,4.40000009537,40.4,03/02/09,4,2009-03-02 00:14:00.510,2009,3
605,0,5,5,5,50,5.5,50.5,03/02/09,5,2009-03-02 00:15:00.550,2009,3
606,1,6,6,6,60,6.59999990463,60.6,03/02/09,6,2009-03-02 00:16:00.600,2009,3
607,0,7,7,7,70,7.69999980927,70.7,03/02/09,7,2009-03-02 00:17:00.660,2009,3
608,1,8,8,8,80,8.80000019073,80.8,03/02/09,8,2009-03-02 00:18:00.730,2009,3
609,0,9,9,9,90,9.89999961853,90.9,03/02/09,9,2009-03-02 00:19:00.810,2009,3
610,1,0,0,0,0,0.0,0.0,03/03/09,0,2009-03-03 00:20:00.900,2009,3
611,0,1,1,1,10,1.10000002384,10.1,03/03/09,1,2009-03-03 00:21:00.900,2009,3
612,1,2,2,2,20,2.20000004768,20.2,03/03/09,2,2009-03-03 00:22:00.910,2009,3
613,0,3,3,3,30,3.29999995232,30.3,03/03/09,3,2009-03-03 00:23:00.930,2009,3
614,1,4,4,4,40,4.40000009537,40.4,03/03/09,4,2009-03-03 00:24:00.960,2009,3
615,0,5,5,5,50,5.5,50.5,03/03/09,5,2009-03-03 00:25:01.000,2009,3
616,1,6,6,6,60,6.59999990463,60.6,03/03/09,6,2009-03-03 00:26:01.500,2009,3
617,0,7,7,7,70,7.69999980927,70.7,03/03/09,7,2009-03-03 00:27:01.110,2009,3
618,1,8,8,8,80,8.80000019073,80.8,03/03/09,8,2009-03-03 00:28:01.180,2009,3
619,0,9,9,9,90,9.89999961853,90.9,03/03/09,9,2009-03-03 00:29:01.260,2009,3
620,1,0,0,0,0,0.0,0.0,03/04/09,0,2009-03-04 00:30:01.350,2009,3
621,0,1,1,1,10,1.10000002384,10.1,03/04/09,1,2009-03-04 00:31:01.350,2009,3
622,1,2,2,2,20,2.20000004768,20.2,03/04/09,2,2009-03-04 00:32:01.360,2009,3
623,0,3,3,3,30,3.29999995232,30.3,03/04/09,3,2009-03-04 00:33:01.380,2009,3
624,1,4,4,4,40,4.40000009537,40.4,03/04/09,4,2009-03-04 00:34:01.410,2009,3
625,0,5,5,5,50,5.5,50.5,03/04/09,5,2009-03-04 00:35:01.450,2009,3
626,1,6,6,6,60,6.59999990463,60.6,03/04/09,6,2009-03-04 00:36:01.500,2009,3
627,0,7,7,7,70,7.69999980927,70.7,03/04/09,7,2009-03-04 00:37:01.560,2009,3
628,1,8,8,8,80,8.80000019073,80.8,03/04/09,8,2009-03-04 00:38:01.630,2009,3
629,0,9,9,9,90,9.89999961853,90.9,03/04/09,9,2009-03-04 00:39:01.710,2009,3
630,1,0,0,0,0,0.0,0.0,03/05/09,0,2009-03-05 00:40:01.800,2009,3
631,0,1,1,1,10,1.10000002384,10.1,03/05/09,1,2009-03-05 00:41:01.800,2009,3
632,1,2,2,2,20,2.20000004768,20.2,03/05/09,2,2009-03-05 00:42:01.810,2009,3
633,0,3,3,3,30,3.29999995232,30.3,03/05/09,3,2009-03-05 00:43:01.830,2009,3
634,1,4,4,4,40,4.40000009537,40.4,03/05/09,4,2009-03-05 00:44:01.860,2009,3
635,0,5,5,5,50,5.5,50.5,03/05/09,5,2009-03-05 00:45:01.900,2009,3
636,1,6,6,6,60,6.59999990463,60.6,03/05/09,6,2009-03-05 00:46:01.950,2009,3
637,0,7,7,7,70,7.69999980927,70.7,03/05/09,7,2009-03-05 00:47:02.100,2009,3
638,1,8,8,8,80,8.80000019073,80.8,03/05/09,8,2009-03-05 00:48:02.800,2009,3
639,0,9,9,9,90,9.89999961853,90.9,03/05/09,9,2009-03-05 00:49:02.160,2009,3
640,1,0,0,0,0,0.0,0.0,03/06/09,0,2009-03-06 00:50:02.250,2009,3
641,0,1,1,1,10,1.10000002384,10.1,03/06/09,1,2009-03-06 00:51:02.250,2009,3
642,1,2,2,2,20,2.20000004768,20.2,03/06/09,2,2009-03-06 00:52:02.260,2009,3
643,0,3,3,3,30,3.29999995232,30.3,03/06/09,3,2009-03-06 00:53:02.280,2009,3
644,1,4,4,4,40,4.40000009537,40.4,03/06/09,4,2009-03-06 00:54:02.310,2009,3
645,0,5,5,5,50,5.5,50.5,03/06/09,5,2009-03-06 00:55:02.350,2009,3
646,1,6,6,6,60,6.59999990463,60.6,03/06/09,6,2009-03-06 00:56:02.400,2009,3
647,0,7,7,7,70,7.69999980927,70.7,03/06/09,7,2009-03-06 00:57:02.460,2009,3
648,1,8,8,8,80,8.80000019073,80.8,03/06/09,8,2009-03-06 00:58:02.530,2009,3
649,0,9,9,9,90,9.89999961853,90.9,03/06/09,9,2009-03-06 00:59:02.610,2009,3
650,1,0,0,0,0,0.0,0.0,03/07/09,0,2009-03-07 01:00:02.700,2009,3
651,0,1,1,1,10,1.10000002384,10.1,03/07/09,1,2009-03-07 01:01:02.700,2009,3
652,1,2,2,2,20,2.20000004768,20.2,03/07/09,2,2009-03-07 01:02:02.710,2009,3
653,0,3,3,3,30,3.29999995232,30.3,03/07/09,3,2009-03-07 01:03:02.730,2009,3
654,1,4,4,4,40,4.40000009537,40.4,03/07/09,4,2009-03-07 01:04:02.760,2009,3
655,0,5,5,5,50,5.5,50.5,03/07/09,5,2009-03-07 01:05:02.800,2009,3
656,1,6,6,6,60,6.59999990463,60.6,03/07/09,6,2009-03-07 01:06:02.850,2009,3
657,0,7,7,7,70,7.69999980927,70.7,03/07/09,7,2009-03-07 01:07:02.910,2009,3
658,1,8,8,8,80,8.80000019073,80.8,03/07/09,8,2009-03-07 01:08:02.980,2009,3
659,0,9,9,9,90,9.89999961853,90.9,03/07/09,9,2009-03-07 01:09:03.600,2009,3
660,1,0,0,0,0,0.0,0.0,03/08/09,0,2009-03-08 01:10:03.150,2009,3
661,0,1,1,1,10,1.10000002384,10.1,03/08/09,1,2009-03-08 01:11:03.150,2009,3
662,1,2,2,2,20,2.20000004768,20.2,03/08/09,2,2009-03-08 01:12:03.160,2009,3
663,0,3,3,3,30,3.29999995232,30.3,03/08/09,3,2009-03-08 01:13:03.180,2009,3
664,1,4,4,4,40,4.40000009537,40.4,03/08/09,4,2009-03-08 01:14:03.210,2009,3
665,0,5,5,5,50,5.5,50.5,03/08/09,5,2009-03-08 01:15:03.250,2009,3
666,1,6,6,6,60,6.59999990463,60.6,03/08/09,6,2009-03-08 01:16:03.300,2009,3
667,0,7,7,7,70,7.69999980927,70.7,03/08/09,7,2009-03-08 01:17:03.360,2009,3
668,1,8,8,8,80,8.80000019073,80.8,03/08/09,8,2009-03-08 01:18:03.430,2009,3
669,0,9,9,9,90,9.89999961853,90.9,03/08/09,9,2009-03-08 01:19:03.510,2009,3
670,1,0,0,0,0,0.0,0.0,03/09/09,0,2009-03-09 01:20:03.600,2009,3
671,0,1,1,1,10,1.10000002384,10.1,03/09/09,1,2009-03-09 01:21:03.600,2009,3
672,1,2,2,2,20,2.20000004768,20.2,03/09/09,2,2009-03-09 01:22:03.610,2009,3
673,0,3,3,3,30,3.29999995232,30.3,03/09/09,3,2009-03-09 01:23:03.630,2009,3
674,1,4,4,4,40,4.40000009537,40.4,03/09/09,4,2009-03-09 01:24:03.660,2009,3
675,0,5,5,5,50,5.5,50.5,03/09/09,5,2009-03-09 01:25:03.700,2009,3
676,1,6,6,6,60,6.59999990463,60.6,03/09/09,6,2009-03-09 01:26:03.750,2009,3
677,0,7,7,7,70,7.69999980927,70.7,03/09/09,7,2009-03-09 01:27:03.810,2009,3
678,1,8,8,8,80,8.80000019073,80.8,03/09/09,8,2009-03-09 01:28:03.880,2009,3
679,0,9,9,9,90,9.89999961853,90.9,03/09/09,9,2009-03-09 01:29:03.960,2009,3
680,1,0,0,0,0,0.0,0.0,03/10/09,0,2009-03-10 01:30:04.500,2009,3
681,0,1,1,1,10,1.10000002384,10.1,03/10/09,1,2009-03-10 01:31:04.500,2009,3
682,1,2,2,2,20,2.20000004768,20.2,03/10/09,2,2009-03-10 01:32:04.600,2009,3
683,0,3,3,3,30,3.29999995232,30.3,03/10/09,3,2009-03-10 01:33:04.800,2009,3
684,1,4,4,4,40,4.40000009537,40.4,03/10/09,4,2009-03-10 01:34:04.110,2009,3
685,0,5,5,5,50,5.5,50.5,03/10/09,5,2009-03-10 01:35:04.150,2009,3
686,1,6,6,6,60,6.59999990463,60.6,03/10/09,6,2009-03-10 01:36:04.200,2009,3
687,0,7,7,7,70,7.69999980927,70.7,03/10/09,7,2009-03-10 01:37:04.260,2009,3
688,1,8,8,8,80,8.80000019073,80.8,03/10/09,8,2009-03-10 01:38:04.330,2009,3
689,0,9,9,9,90,9.89999961853,90.9,03/10/09,9,2009-03-10 01:39:04.410,2009,3
690,1,0,0,0,0,0.0,0.0,03/11/09,0,2009-03-11 01:40:04.500,2009,3
691,0,1,1,1,10,1.10000002384,10.1,03/11/09,1,2009-03-11 01:41:04.500,2009,3
692,1,2,2,2,20,2.20000004768,20.2,03/11/09,2,2009-03-11 01:42:04.510,2009,3
693,0,3,3,3,30,3.29999995232,30.3,03/11/09,3,2009-03-11 01:43:04.530,2009,3
694,1,4,4,4,40,4.40000009537,40.4,03/11/09,4,2009-03-11 01:44:04.560,2009,3
695,0,5,5,5,50,5.5,50.5,03/11/09,5,2009-03-11 01:45:04.600,2009,3
696,1,6,6,6,60,6.59999990463,60.6,03/11/09,6,2009-03-11 01:46:04.650,2009,3
697,0,7,7,7,70,7.69999980927,70.7,03/11/09,7,2009-03-11 01:47:04.710,2009,3
698,1,8,8,8,80,8.80000019073,80.8,03/11/09,8,2009-03-11 01:48:04.780,2009,3
699,0,9,9,9,90,9.89999961853,90.9,03/11/09,9,2009-03-11 01:49:04.860,2009,3
700,1,0,0,0,0,0.0,0.0,03/12/09,0,2009-03-12 01:50:04.950,2009,3
701,0,1,1,1,10,1.10000002384,10.1,03/12/09,1,2009-03-12 01:51:04.950,2009,3
702,1,2,2,2,20,2.20000004768,20.2,03/12/09,2,2009-03-12 01:52:04.960,2009,3
703,0,3,3,3,30,3.29999995232,30.3,03/12/09,3,2009-03-12 01:53:04.980,2009,3
704,1,4,4,4,40,4.40000009537,40.4,03/12/09,4,2009-03-12 01:54:05.100,2009,3
705,0,5,5,5,50,5.5,50.5,03/12/09,5,2009-03-12 01:55:05.500,2009,3
706,1,6,6,6,60,6.59999990463,60.6,03/12/09,6,2009-03-12 01:56:05.100,2009,3
707,0,7,7,7,70,7.69999980927,70.7,03/12/09,7,2009-03-12 01:57:05.160,2009,3
708,1,8,8,8,80,8.80000019073,80.8,03/12/09,8,2009-03-12 01:58:05.230,2009,3
709,0,9,9,9,90,9.89999961853,90.9,03/12/09,9,2009-03-12 01:59:05.310,2009,3
710,1,0,0,0,0,0.0,0.0,03/13/09,0,2009-03-13 02:00:05.400,2009,3
711,0,1,1,1,10,1.10000002384,10.1,03/13/09,1,2009-03-13 02:01:05.400,2009,3
712,1,2,2,2,20,2.20000004768,20.2,03/13/09,2,2009-03-13 02:02:05.410,2009,3
713,0,3,3,3,30,3.29999995232,30.3,03/13/09,3,2009-03-13 02:03:05.430,2009,3
714,1,4,4,4,40,4.40000009537,40.4,03/13/09,4,2009-03-13 02:04:05.460,2009,3
715,0,5,5,5,50,5.5,50.5,03/13/09,5,2009-03-13 02:05:05.500,2009,3
716,1,6,6,6,60,6.59999990463,60.6,03/13/09,6,2009-03-13 02:06:05.550,2009,3
717,0,7,7,7,70,7.69999980927,70.7,03/13/09,7,2009-03-13 02:07:05.610,2009,3
718,1,8,8,8,80,8.80000019073,80.8,03/13/09,8,2009-03-13 02:08:05.680,2009,3
719,0,9,9,9,90,9.89999961853,90.9,03/13/09,9,2009-03-13 02:09:05.760,2009,3
720,1,0,0,0,0,0.0,0.0,03/14/09,0,2009-03-14 02:10:05.850,2009,3
721,0,1,1,1,10,1.10000002384,10.1,03/14/09,1,2009-03-14 02:11:05.850,2009,3
722,1,2,2,2,20,2.20000004768,20.2,03/14/09,2,2009-03-14 02:12:05.860,2009,3
723,0,3,3,3,30,3.29999995232,30.3,03/14/09,3,2009-03-14 02:13:05.880,2009,3
724,1,4,4,4,40,4.40000009537,40.4,03/14/09,4,2009-03-14 02:14:05.910,2009,3
725,0,5,5,5,50,5.5,50.5,03/14/09,5,2009-03-14 02:15:05.950,2009,3
726,1,6,6,6,60,6.59999990463,60.6,03/14/09,6,2009-03-14 02:16:06.000,2009,3
727,0,7,7,7,70,7.69999980927,70.7,03/14/09,7,2009-03-14 02:17:06.600,2009,3
728,1,8,8,8,80,8.80000019073,80.8,03/14/09,8,2009-03-14 02:18:06.130,2009,3
729,0,9,9,9,90,9.89999961853,90.9,03/14/09,9,2009-03-14 02:19:06.210,2009,3
730,1,0,0,0,0,0.0,0.0,03/15/09,0,2009-03-15 02:20:06.300,2009,3
731,0,1,1,1,10,1.10000002384,10.1,03/15/09,1,2009-03-15 02:21:06.300,2009,3
732,1,2,2,2,20,2.20000004768,20.2,03/15/09,2,2009-03-15 02:22:06.310,2009,3
733,0,3,3,3,30,3.29999995232,30.3,03/15/09,3,2009-03-15 02:23:06.330,2009,3
734,1,4,4,4,40,4.40000009537,40.4,03/15/09,4,2009-03-15 02:24:06.360,2009,3
735,0,5,5,5,50,5.5,50.5,03/15/09,5,2009-03-15 02:25:06.400,2009,3
736,1,6,6,6,60,6.59999990463,60.6,03/15/09,6,2009-03-15 02:26:06.450,2009,3
737,0,7,7,7,70,7.69999980927,70.7,03/15/09,7,2009-03-15 02:27:06.510,2009,3
738,1,8,8,8,80,8.80000019073,80.8,03/15/09,8,2009-03-15 02:28:06.580,2009,3
739,0,9,9,9,90,9.89999961853,90.9,03/15/09,9,2009-03-15 02:29:06.660,2009,3
740,1,0,0,0,0,0.0,0.0,03/16/09,0,2009-03-16 02:30:06.750,2009,3
741,0,1,1,1,10,1.10000002384,10.1,03/16/09,1,2009-03-16 02:31:06.750,2009,3
742,1,2,2,2,20,2.20000004768,20.2,03/16/09,2,2009-03-16 02:32:06.760,2009,3
743,0,3,3,3,30,3.29999995232,30.3,03/16/09,3,2009-03-16 02:33:06.780,2009,3
744,1,4,4,4,40,4.40000009537,40.4,03/16/09,4,2009-03-16 02:34:06.810,2009,3
745,0,5,5,5,50,5.5,50.5,03/16/09,5,2009-03-16 02:35:06.850,2009,3
746,1,6,6,6,60,6.59999990463,60.6,03/16/09,6,2009-03-16 02:36:06.900,2009,3
747,0,7,7,7,70,7.69999980927,70.7,03/16/09,7,2009-03-16 02:37:06.960,2009,3
748,1,8,8,8,80,8.80000019073,80.8,03/16/09,8,2009-03-16 02:38:07.300,2009,3
749,0,9,9,9,90,9.89999961853,90.9,03/16/09,9,2009-03-16 02:39:07.110,2009,3
750,1,0,0,0,0,0.0,0.0,03/17/09,0,2009-03-17 02:40:07.200,2009,3
751,0,1,1,1,10,1.10000002384,10.1,03/17/09,1,2009-03-17 02:41:07.200,2009,3
752,1,2,2,2,20,2.20000004768,20.2,03/17/09,2,2009-03-17 02:42:07.210,2009,3
753,0,3,3,3,30,3.29999995232,30.3,03/17/09,3,2009-03-17 02:43:07.230,2009,3
754,1,4,4,4,40,4.40000009537,40.4,03/17/09,4,2009-03-17 02:44:07.260,2009,3
755,0,5,5,5,50,5.5,50.5,03/17/09,5,2009-03-17 02:45:07.300,2009,3
756,1,6,6,6,60,6.59999990463,60.6,03/17/09,6,2009-03-17 02:46:07.350,2009,3
757,0,7,7,7,70,7.69999980927,70.7,03/17/09,7,2009-03-17 02:47:07.410,2009,3
758,1,8,8,8,80,8.80000019073,80.8,03/17/09,8,2009-03-17 02:48:07.480,2009,3
759,0,9,9,9,90,9.89999961853,90.9,03/17/09,9,2009-03-17 02:49:07.560,2009,3
760,1,0,0,0,0,0.0,0.0,03/18/09,0,2009-03-18 02:50:07.650,2009,3
761,0,1,1,1,10,1.10000002384,10.1,03/18/09,1,2009-03-18 02:51:07.650,2009,3
762,1,2,2,2,20,2.20000004768,20.2,03/18/09,2,2009-03-18 02:52:07.660,2009,3
763,0,3,3,3,30,3.29999995232,30.3,03/18/09,3,2009-03-18 02:53:07.680,2009,3
764,1,4,4,4,40,4.40000009537,40.4,03/18/09,4,2009-03-18 02:54:07.710,2009,3
765,0,5,5,5,50,5.5,50.5,03/18/09,5,2009-03-18 02:55:07.750,2009,3
766,1,6,6,6,60,6.59999990463,60.6,03/18/09,6,2009-03-18 02:56:07.800,2009,3
767,0,7,7,7,70,7.69999980927,70.7,03/18/09,7,2009-03-18 02:57:07.860,2009,3
768,1,8,8,8,80,8.80000019073,80.8,03/18/09,8,2009-03-18 02:58:07.930,2009,3
769,0,9,9,9,90,9.89999961853,90.9,03/18/09,9,2009-03-18 02:59:08.100,2009,3
770,1,0,0,0,0,0.0,0.0,03/19/09,0,2009-03-19 03:00:08.100,2009,3
771,0,1,1,1,10,1.10000002384,10.1,03/19/09,1,2009-03-19 03:01:08.100,2009,3
772,1,2,2,2,20,2.20000004768,20.2,03/19/09,2,2009-03-19 03:02:08.110,2009,3
773,0,3,3,3,30,3.29999995232,30.3,03/19/09,3,2009-03-19 03:03:08.130,2009,3
774,1,4,4,4,40,4.40000009537,40.4,03/19/09,4,2009-03-19 03:04:08.160,2009,3
775,0,5,5,5,50,5.5,50.5,03/19/09,5,2009-03-19 03:05:08.200,2009,3
776,1,6,6,6,60,6.59999990463,60.6,03/19/09,6,2009-03-19 03:06:08.250,2009,3
777,0,7,7,7,70,7.69999980927,70.7,03/19/09,7,2009-03-19 03:07:08.310,2009,3
778,1,8,8,8,80,8.80000019073,80.8,03/19/09,8,2009-03-19 03:08:08.380,2009,3
779,0,9,9,9,90,9.89999961853,90.9,03/19/09,9,2009-03-19 03:09:08.460,2009,3
780,1,0,0,0,0,0.0,0.0,03/20/09,0,2009-03-20 03:10:08.550,2009,3
781,0,1,1,1,10,1.10000002384,10.1,03/20/09,1,2009-03-20 03:11:08.550,2009,3
782,1,2,2,2,20,2.20000004768,20.2,03/20/09,2,2009-03-20 03:12:08.560,2009,3
783,0,3,3,3,30,3.29999995232,30.3,03/20/09,3,2009-03-20 03:13:08.580,2009,3
784,1,4,4,4,40,4.40000009537,40.4,03/20/09,4,2009-03-20 03:14:08.610,2009,3
785,0,5,5,5,50,5.5,50.5,03/20/09,5,2009-03-20 03:15:08.650,2009,3
786,1,6,6,6,60,6.59999990463,60.6,03/20/09,6,2009-03-20 03:16:08.700,2009,3
787,0,7,7,7,70,7.69999980927,70.7,03/20/09,7,2009-03-20 03:17:08.760,2009,3
788,1,8,8,8,80,8.80000019073,80.8,03/20/09,8,2009-03-20 03:18:08.830,2009,3
789,0,9,9,9,90,9.89999961853,90.9,03/20/09,9,2009-03-20 03:19:08.910,2009,3
790,1,0,0,0,0,0.0,0.0,03/21/09,0,2009-03-21 03:20:09.000,2009,3
791,0,1,1,1,10,1.10000002384,10.1,03/21/09,1,2009-03-21 03:21:09.000,2009,3
792,1,2,2,2,20,2.20000004768,20.2,03/21/09,2,2009-03-21 03:22:09.100,2009,3
793,0,3,3,3,30,3.29999995232,30.3,03/21/09,3,2009-03-21 03:23:09.300,2009,3
794,1,4,4,4,40,4.40000009537,40.4,03/21/09,4,2009-03-21 03:24:09.600,2009,3
795,0,5,5,5,50,5.5,50.5,03/21/09,5,2009-03-21 03:25:09.100,2009,3
796,1,6,6,6,60,6.59999990463,60.6,03/21/09,6,2009-03-21 03:26:09.150,2009,3
797,0,7,7,7,70,7.69999980927,70.7,03/21/09,7,2009-03-21 03:27:09.210,2009,3
798,1,8,8,8,80,8.80000019073,80.8,03/21/09,8,2009-03-21 03:28:09.280,2009,3
799,0,9,9,9,90,9.89999961853,90.9,03/21/09,9,2009-03-21 03:29:09.360,2009,3
800,1,0,0,0,0,0.0,0.0,03/22/09,0,2009-03-22 03:30:09.450,2009,3
801,0,1,1,1,10,1.10000002384,10.1,03/22/09,1,2009-03-22 03:31:09.450,2009,3
802,1,2,2,2,20,2.20000004768,20.2,03/22/09,2,2009-03-22 03:32:09.460,2009,3
803,0,3,3,3,30,3.29999995232,30.3,03/22/09,3,2009-03-22 03:33:09.480,2009,3
804,1,4,4,4,40,4.40000009537,40.4,03/22/09,4,2009-03-22 03:34:09.510,2009,3
805,0,5,5,5,50,5.5,50.5,03/22/09,5,2009-03-22 03:35:09.550,2009,3
806,1,6,6,6,60,6.59999990463,60.6,03/22/09,6,2009-03-22 03:36:09.600,2009,3
807,0,7,7,7,70,7.69999980927,70.7,03/22/09,7,2009-03-22 03:37:09.660,2009,3
808,1,8,8,8,80,8.80000019073,80.8,03/22/09,8,2009-03-22 03:38:09.730,2009,3
809,0,9,9,9,90,9.89999961853,90.9,03/22/09,9,2009-03-22 03:39:09.810,2009,3
810,1,0,0,0,0,0.0,0.0,03/23/09,0,2009-03-23 03:40:09.900,2009,3
811,0,1,1,1,10,1.10000002384,10.1,03/23/09,1,2009-03-23 03:41:09.900,2009,3
812,1,2,2,2,20,2.20000004768,20.2,03/23/09,2,2009-03-23 03:42:09.910,2009,3
813,0,3,3,3,30,3.29999995232,30.3,03/23/09,3,2009-03-23 03:43:09.930,2009,3
814,1,4,4,4,40,4.40000009537,40.4,03/23/09,4,2009-03-23 03:44:09.960,2009,3
815,0,5,5,5,50,5.5,50.5,03/23/09,5,2009-03-23 03:45:10.000,2009,3
816,1,6,6,6,60,6.59999990463,60.6,03/23/09,6,2009-03-23 03:46:10.500,2009,3
817,0,7,7,7,70,7.69999980927,70.7,03/23/09,7,2009-03-23 03:47:10.110,2009,3
818,1,8,8,8,80,8.80000019073,80.8,03/23/09,8,2009-03-23 03:48:10.180,2009,3
819,0,9,9,9,90,9.89999961853,90.9,03/23/09,9,2009-03-23 03:49:10.260,2009,3
820,1,0,0,0,0,0.0,0.0,03/24/09,0,2009-03-24 03:50:10.350,2009,3
821,0,1,1,1,10,1.10000002384,10.1,03/24/09,1,2009-03-24 03:51:10.350,2009,3
822,1,2,2,2,20,2.20000004768,20.2,03/24/09,2,2009-03-24 03:52:10.360,2009,3
823,0,3,3,3,30,3.29999995232,30.3,03/24/09,3,2009-03-24 03:53:10.380,2009,3
824,1,4,4,4,40,4.40000009537,40.4,03/24/09,4,2009-03-24 03:54:10.410,2009,3
825,0,5,5,5,50,5.5,50.5,03/24/09,5,2009-03-24 03:55:10.450,2009,3
826,1,6,6,6,60,6.59999990463,60.6,03/24/09,6,2009-03-24 03:56:10.500,2009,3
827,0,7,7,7,70,7.69999980927,70.7,03/24/09,7,2009-03-24 03:57:10.560,2009,3
828,1,8,8,8,80,8.80000019073,80.8,03/24/09,8,2009-03-24 03:58:10.630,2009,3
829,0,9,9,9,90,9.89999961853,90.9,03/24/09,9,2009-03-24 03:59:10.710,2009,3
830,1,0,0,0,0,0.0,0.0,03/25/09,0,2009-03-25 04:00:10.800,2009,3
831,0,1,1,1,10,1.10000002384,10.1,03/25/09,1,2009-03-25 04:01:10.800,2009,3
832,1,2,2,2,20,2.20000004768,20.2,03/25/09,2,2009-03-25 04:02:10.810,2009,3
833,0,3,3,3,30,3.29999995232,30.3,03/25/09,3,2009-03-25 04:03:10.830,2009,3
834,1,4,4,4,40,4.40000009537,40.4,03/25/09,4,2009-03-25 04:04:10.860,2009,3
835,0,5,5,5,50,5.5,50.5,03/25/09,5,2009-03-25 04:05:10.900,2009,3
836,1,6,6,6,60,6.59999990463,60.6,03/25/09,6,2009-03-25 04:06:10.950,2009,3
837,0,7,7,7,70,7.69999980927,70.7,03/25/09,7,2009-03-25 04:07:11.100,2009,3
838,1,8,8,8,80,8.80000019073,80.8,03/25/09,8,2009-03-25 04:08:11.800,2009,3
839,0,9,9,9,90,9.89999961853,90.9,03/25/09,9,2009-03-25 04:09:11.160,2009,3
840,1,0,0,0,0,0.0,0.0,03/26/09,0,2009-03-26 04:10:11.250,2009,3
841,0,1,1,1,10,1.10000002384,10.1,03/26/09,1,2009-03-26 04:11:11.250,2009,3
842,1,2,2,2,20,2.20000004768,20.2,03/26/09,2,2009-03-26 04:12:11.260,2009,3
843,0,3,3,3,30,3.29999995232,30.3,03/26/09,3,2009-03-26 04:13:11.280,2009,3
844,1,4,4,4,40,4.40000009537,40.4,03/26/09,4,2009-03-26 04:14:11.310,2009,3
845,0,5,5,5,50,5.5,50.5,03/26/09,5,2009-03-26 04:15:11.350,2009,3
846,1,6,6,6,60,6.59999990463,60.6,03/26/09,6,2009-03-26 04:16:11.400,2009,3
847,0,7,7,7,70,7.69999980927,70.7,03/26/09,7,2009-03-26 04:17:11.460,2009,3
848,1,8,8,8,80,8.80000019073,80.8,03/26/09,8,2009-03-26 04:18:11.530,2009,3
849,0,9,9,9,90,9.89999961853,90.9,03/26/09,9,2009-03-26 04:19:11.610,2009,3
850,1,0,0,0,0,0.0,0.0,03/27/09,0,2009-03-27 04:20:11.700,2009,3
851,0,1,1,1,10,1.10000002384,10.1,03/27/09,1,2009-03-27 04:21:11.700,2009,3
852,1,2,2,2,20,2.20000004768,20.2,03/27/09,2,2009-03-27 04:22:11.710,2009,3
853,0,3,3,3,30,3.29999995232,30.3,03/27/09,3,2009-03-27 04:23:11.730,2009,3
854,1,4,4,4,40,4.40000009537,40.4,03/27/09,4,2009-03-27 04:24:11.760,2009,3
855,0,5,5,5,50,5.5,50.5,03/27/09,5,2009-03-27 04:25:11.800,2009,3
